| z | u | f |
| 2.9025805161e-01 | 3.7458405793e-07 | 3.3471819263e+03 |
| 2.9045809162e-01 | 3.7456043691e-07 | 3.3493560560e+03 |
| 2.9065813163e-01 | 3.7453680167e-07 | 3.3515297103e+03 |
| 2.9085817163e-01 | 3.7451315222e-07 | 3.3537028882e+03 |
| 2.9105821164e-01 | 3.7448948857e-07 | 3.3558755888e+03 |
| 2.9125825165e-01 | 3.7446581072e-07 | 3.3580478111e+03 |
| 2.9145829166e-01 | 3.7444211868e-07 | 3.3602195541e+03 |
| 2.9165833167e-01 | 3.7441841246e-07 | 3.3623908168e+03 |
| 2.9185837167e-01 | 3.7439469207e-07 | 3.3645615981e+03 |
| 2.9205841168e-01 | 3.7437095751e-07 | 3.3667318972e+03 |
| 2.9225845169e-01 | 3.7434720879e-07 | 3.3689017131e+03 |
| 2.9245849170e-01 | 3.7432344591e-07 | 3.3710710446e+03 |
| 2.9265853171e-01 | 3.7429966889e-07 | 3.3732398909e+03 |
| 2.9285857171e-01 | 3.7427587773e-07 | 3.3754082509e+03 |
| 2.9305861172e-01 | 3.7425207244e-07 | 3.3775761237e+03 |
| 2.9325865173e-01 | 3.7422825303e-07 | 3.3797435082e+03 |
| 2.9345869174e-01 | 3.7420441949e-07 | 3.3819104035e+03 |
| 2.9365873175e-01 | 3.7418057185e-07 | 3.3840768085e+03 |
| 2.9385877175e-01 | 3.7415671011e-07 | 3.3862427222e+03 |
| 2.9405881176e-01 | 3.7413283427e-07 | 3.3884081437e+03 |
| 2.9425885177e-01 | 3.7410894434e-07 | 3.3905730720e+03 |
| 2.9445889178e-01 | 3.7408504034e-07 | 3.3927375059e+03 |
| 2.9465893179e-01 | 3.7406112226e-07 | 3.3949014446e+03 |
| 2.9485897179e-01 | 3.7403719011e-07 | 3.3970648870e+03 |
| 2.9505901180e-01 | 3.7401324391e-07 | 3.3992278321e+03 |
| 2.9525905181e-01 | 3.7398928365e-07 | 3.4013902789e+03 |
| 2.9545909182e-01 | 3.7396530936e-07 | 3.4035522264e+03 |
| 2.9565913183e-01 | 3.7394132102e-07 | 3.4057136735e+03 |
| 2.9585917183e-01 | 3.7391731866e-07 | 3.4078746194e+03 |
| 2.9605921184e-01 | 3.7389330228e-07 | 3.4100350628e+03 |
| 2.9625925185e-01 | 3.7386927188e-07 | 3.4121950029e+03 |
| 2.9645929186e-01 | 3.7384522748e-07 | 3.4143544387e+03 |
| 2.9665933187e-01 | 3.7382116908e-07 | 3.4165133690e+03 |
| 2.9685937187e-01 | 3.7379709668e-07 | 3.4186717929e+03 |
| 2.9705941188e-01 | 3.7377301031e-07 | 3.4208297093e+03 |
| 2.9725945189e-01 | 3.7374890995e-07 | 3.4229871173e+03 |
| 2.9745949190e-01 | 3.7372479563e-07 | 3.4251440158e+03 |
| 2.9765953191e-01 | 3.7370066735e-07 | 3.4273004039e+03 |
| 2.9785957191e-01 | 3.7367652511e-07 | 3.4294562803e+03 |
| 2.9805961192e-01 | 3.7365236893e-07 | 3.4316116443e+03 |
| 2.9825965193e-01 | 3.7362819881e-07 | 3.4337664946e+03 |
| 2.9845969194e-01 | 3.7360401476e-07 | 3.4359208303e+03 |
| 2.9865973195e-01 | 3.7357981679e-07 | 3.4380746504e+03 |
| 2.9885977195e-01 | 3.7355560490e-07 | 3.4402279538e+03 |
| 2.9905981196e-01 | 3.7353137910e-07 | 3.4423807395e+03 |
| 2.9925985197e-01 | 3.7350713941e-07 | 3.4445330065e+03 |
| 2.9945989198e-01 | 3.7348288582e-07 | 3.4466847537e+03 |
| 2.9965993199e-01 | 3.7345861835e-07 | 3.4488359801e+03 |
| 2.9985997199e-01 | 3.7343433700e-07 | 3.4509866847e+03 |
| 3.0006001200e-01 | 3.7341004178e-07 | 3.4531368664e+03 |
| 3.0026005201e-01 | 3.7338573270e-07 | 3.4552865242e+03 |
| 3.0046009202e-01 | 3.7336140976e-07 | 3.4574356570e+03 |
| 3.0066013203e-01 | 3.7333707298e-07 | 3.4595842639e+03 |
| 3.0086017203e-01 | 3.7331272237e-07 | 3.4617323437e+03 |
| 3.0106021204e-01 | 3.7328835792e-07 | 3.4638798954e+03 |
| 3.0126025205e-01 | 3.7326397965e-07 | 3.4660269181e+03 |
| 3.0146029206e-01 | 3.7323958757e-07 | 3.4681734105e+03 |
| 3.0166033207e-01 | 3.7321518168e-07 | 3.4703193718e+03 |
| 3.0186037207e-01 | 3.7319076199e-07 | 3.4724648008e+03 |
| 3.0206041208e-01 | 3.7316632851e-07 | 3.4746096965e+03 |
| 3.0226045209e-01 | 3.7314188124e-07 | 3.4767540578e+03 |
| 3.0246049210e-01 | 3.7311742020e-07 | 3.4788978838e+03 |
| 3.0266053211e-01 | 3.7309294540e-07 | 3.4810411733e+03 |
| 3.0286057211e-01 | 3.7306845683e-07 | 3.4831839252e+03 |
| 3.0306061212e-01 | 3.7304395452e-07 | 3.4853261387e+03 |
| 3.0326065213e-01 | 3.7301943846e-07 | 3.4874678125e+03 |
| 3.0346069214e-01 | 3.7299490866e-07 | 3.4896089456e+03 |
| 3.0366073215e-01 | 3.7297036514e-07 | 3.4917495370e+03 |
| 3.0386077215e-01 | 3.7294580790e-07 | 3.4938895856e+03 |
| 3.0406081216e-01 | 3.7292123695e-07 | 3.4960290904e+03 |
| 3.0426085217e-01 | 3.7289665230e-07 | 3.4981680503e+03 |
| 3.0446089218e-01 | 3.7287205395e-07 | 3.5003064642e+03 |
| 3.0466093219e-01 | 3.7284744191e-07 | 3.5024443311e+03 |
| 3.0486097219e-01 | 3.7282281619e-07 | 3.5045816499e+03 |
| 3.0506101220e-01 | 3.7279817681e-07 | 3.5067184195e+03 |
| 3.0526105221e-01 | 3.7277352376e-07 | 3.5088546389e+03 |
| 3.0546109222e-01 | 3.7274885705e-07 | 3.5109903071e+03 |
| 3.0566113223e-01 | 3.7272417670e-07 | 3.5131254228e+03 |
| 3.0586117223e-01 | 3.7269948271e-07 | 3.5152599852e+03 |
| 3.0606121224e-01 | 3.7267477509e-07 | 3.5173939930e+03 |
| 3.0626125225e-01 | 3.7265005385e-07 | 3.5195274453e+03 |
| 3.0646129226e-01 | 3.7262531900e-07 | 3.5216603409e+03 |
| 3.0666133227e-01 | 3.7260057054e-07 | 3.5237926789e+03 |
| 3.0686137227e-01 | 3.7257580848e-07 | 3.5259244580e+03 |
| 3.0706141228e-01 | 3.7255103284e-07 | 3.5280556773e+03 |
| 3.0726145229e-01 | 3.7252624361e-07 | 3.5301863356e+03 |
| 3.0746149230e-01 | 3.7250144081e-07 | 3.5323164319e+03 |
| 3.0766153231e-01 | 3.7247662445e-07 | 3.5344459651e+03 |
| 3.0786157231e-01 | 3.7245179453e-07 | 3.5365749342e+03 |
| 3.0806161232e-01 | 3.7242695106e-07 | 3.5387033379e+03 |
| 3.0826165233e-01 | 3.7240209406e-07 | 3.5408311754e+03 |
| 3.0846169234e-01 | 3.7237722352e-07 | 3.5429584454e+03 |
| 3.0866173235e-01 | 3.7235233946e-07 | 3.5450851469e+03 |
| 3.0886177235e-01 | 3.7232744189e-07 | 3.5472112788e+03 |
| 3.0906181236e-01 | 3.7230253081e-07 | 3.5493368400e+03 |
| 3.0926185237e-01 | 3.7227760624e-07 | 3.5514618295e+03 |
| 3.0946189238e-01 | 3.7225266817e-07 | 3.5535862461e+03 |
| 3.0966193239e-01 | 3.7222771663e-07 | 3.5557100887e+03 |
| 3.0986197239e-01 | 3.7220275161e-07 | 3.5578333563e+03 |
| 3.1006201240e-01 | 3.7217777313e-07 | 3.5599560478e+03 |
| 3.1026205241e-01 | 3.7215278120e-07 | 3.5620781621e+03 |
| 3.1046209242e-01 | 3.7212777582e-07 | 3.5641996980e+03 |
| 3.1066213243e-01 | 3.7210275700e-07 | 3.5663206545e+03 |
| 3.1086217243e-01 | 3.7207772476e-07 | 3.5684410305e+03 |
| 3.1106221244e-01 | 3.7205267909e-07 | 3.5705608249e+03 |
| 3.1126225245e-01 | 3.7202762001e-07 | 3.5726800366e+03 |
| 3.1146229246e-01 | 3.7200254752e-07 | 3.5747986645e+03 |
| 3.1166233247e-01 | 3.7197746165e-07 | 3.5769167074e+03 |
| 3.1186237247e-01 | 3.7195236238e-07 | 3.5790341644e+03 |
| 3.1206241248e-01 | 3.7192724974e-07 | 3.5811510342e+03 |
| 3.1226245249e-01 | 3.7190212373e-07 | 3.5832673159e+03 |
| 3.1246249250e-01 | 3.7187698436e-07 | 3.5853830081e+03 |
| 3.1266253251e-01 | 3.7185183163e-07 | 3.5874981100e+03 |
| 3.1286257251e-01 | 3.7182666557e-07 | 3.5896126203e+03 |
| 3.1306261252e-01 | 3.7180148617e-07 | 3.5917265380e+03 |
| 3.1326265253e-01 | 3.7177629344e-07 | 3.5938398619e+03 |
| 3.1346269254e-01 | 3.7175108740e-07 | 3.5959525910e+03 |
| 3.1366273255e-01 | 3.7172586805e-07 | 3.5980647241e+03 |
| 3.1386277255e-01 | 3.7170063540e-07 | 3.6001762601e+03 |
| 3.1406281256e-01 | 3.7167538946e-07 | 3.6022871978e+03 |
| 3.1426285257e-01 | 3.7165013023e-07 | 3.6043975363e+03 |
| 3.1446289258e-01 | 3.7162485774e-07 | 3.6065072743e+03 |
| 3.1466293259e-01 | 3.7159957198e-07 | 3.6086164108e+03 |
| 3.1486297259e-01 | 3.7157427296e-07 | 3.6107249446e+03 |
| 3.1506301260e-01 | 3.7154896070e-07 | 3.6128328746e+03 |
| 3.1526305261e-01 | 3.7152363520e-07 | 3.6149401997e+03 |
| 3.1546309262e-01 | 3.7149829648e-07 | 3.6170469187e+03 |
| 3.1566313263e-01 | 3.7147294453e-07 | 3.6191530306e+03 |
| 3.1586317263e-01 | 3.7144757937e-07 | 3.6212585342e+03 |
| 3.1606321264e-01 | 3.7142220101e-07 | 3.6233634284e+03 |
| 3.1626325265e-01 | 3.7139680946e-07 | 3.6254677121e+03 |
| 3.1646329266e-01 | 3.7137140473e-07 | 3.6275713841e+03 |
| 3.1666333267e-01 | 3.7134598682e-07 | 3.6296744434e+03 |
| 3.1686337267e-01 | 3.7132055574e-07 | 3.6317768887e+03 |
| 3.1706341268e-01 | 3.7129511150e-07 | 3.6338787189e+03 |
| 3.1726345269e-01 | 3.7126965412e-07 | 3.6359799330e+03 |
| 3.1746349270e-01 | 3.7124418360e-07 | 3.6380805298e+03 |
| 3.1766353271e-01 | 3.7121869995e-07 | 3.6401805081e+03 |
| 3.1786357271e-01 | 3.7119320318e-07 | 3.6422798669e+03 |
| 3.1806361272e-01 | 3.7116769330e-07 | 3.6443786050e+03 |
| 3.1826365273e-01 | 3.7114217032e-07 | 3.6464767212e+03 |
| 3.1846369274e-01 | 3.7111663424e-07 | 3.6485742144e+03 |
| 3.1866373275e-01 | 3.7109108508e-07 | 3.6506710835e+03 |
| 3.1886377275e-01 | 3.7106552284e-07 | 3.6527673273e+03 |
| 3.1906381276e-01 | 3.7103994754e-07 | 3.6548629447e+03 |
| 3.1926385277e-01 | 3.7101435918e-07 | 3.6569579346e+03 |
| 3.1946389278e-01 | 3.7098875777e-07 | 3.6590522957e+03 |
| 3.1966393279e-01 | 3.7096314333e-07 | 3.6611460271e+03 |
| 3.1986397279e-01 | 3.7093751585e-07 | 3.6632391274e+03 |
| 3.2006401280e-01 | 3.7091187536e-07 | 3.6653315957e+03 |
| 3.2026405281e-01 | 3.7088622185e-07 | 3.6674234306e+03 |
| 3.2046409282e-01 | 3.7086055535e-07 | 3.6695146312e+03 |
| 3.2066413283e-01 | 3.7083487585e-07 | 3.6716051961e+03 |
| 3.2086417283e-01 | 3.7080918337e-07 | 3.6736951244e+03 |
| 3.2106421284e-01 | 3.7078347792e-07 | 3.6757844147e+03 |
| 3.2126425285e-01 | 3.7075775950e-07 | 3.6778730661e+03 |
| 3.2146429286e-01 | 3.7073202813e-07 | 3.6799610773e+03 |
| 3.2166433287e-01 | 3.7070628381e-07 | 3.6820484471e+03 |
| 3.2186437287e-01 | 3.7068052656e-07 | 3.6841351744e+03 |
| 3.2206441288e-01 | 3.7065475638e-07 | 3.6862212581e+03 |
| 3.2226445289e-01 | 3.7062897329e-07 | 3.6883066970e+03 |
| 3.2246449290e-01 | 3.7060317728e-07 | 3.6903914900e+03 |
| 3.2266453291e-01 | 3.7057736838e-07 | 3.6924756358e+03 |
| 3.2286457291e-01 | 3.7055154659e-07 | 3.6945591333e+03 |
| 3.2306461292e-01 | 3.7052571192e-07 | 3.6966419814e+03 |
| 3.2326465293e-01 | 3.7049986438e-07 | 3.6987241788e+03 |
| 3.2346469294e-01 | 3.7047400399e-07 | 3.7008057245e+03 |
| 3.2366473295e-01 | 3.7044813074e-07 | 3.7028866173e+03 |
| 3.2386477295e-01 | 3.7042224465e-07 | 3.7049668559e+03 |
| 3.2406481296e-01 | 3.7039634573e-07 | 3.7070464393e+03 |
| 3.2426485297e-01 | 3.7037043398e-07 | 3.7091253663e+03 |
| 3.2446489298e-01 | 3.7034450943e-07 | 3.7112036356e+03 |
| 3.2466493299e-01 | 3.7031857207e-07 | 3.7132812462e+03 |
| 3.2486497299e-01 | 3.7029262192e-07 | 3.7153581968e+03 |
| 3.2506501300e-01 | 3.7026665898e-07 | 3.7174344863e+03 |
| 3.2526505301e-01 | 3.7024068328e-07 | 3.7195101135e+03 |
| 3.2546509302e-01 | 3.7021469481e-07 | 3.7215850772e+03 |
| 3.2566513303e-01 | 3.7018869358e-07 | 3.7236593763e+03 |
| 3.2586517303e-01 | 3.7016267961e-07 | 3.7257330095e+03 |
| 3.2606521304e-01 | 3.7013665290e-07 | 3.7278059758e+03 |
| 3.2626525305e-01 | 3.7011061347e-07 | 3.7298782739e+03 |
| 3.2646529306e-01 | 3.7008456133e-07 | 3.7319499026e+03 |
| 3.2666533307e-01 | 3.7005849648e-07 | 3.7340208608e+03 |
| 3.2686537307e-01 | 3.7003241893e-07 | 3.7360911473e+03 |
| 3.2706541308e-01 | 3.7000632870e-07 | 3.7381607608e+03 |
| 3.2726545309e-01 | 3.6998022579e-07 | 3.7402297003e+03 |
| 3.2746549310e-01 | 3.6995411021e-07 | 3.7422979645e+03 |
| 3.2766553311e-01 | 3.6992798198e-07 | 3.7443655523e+03 |
| 3.2786557311e-01 | 3.6990184110e-07 | 3.7464324624e+03 |
| 3.2806561312e-01 | 3.6987568759e-07 | 3.7484986936e+03 |
| 3.2826565313e-01 | 3.6984952145e-07 | 3.7505642449e+03 |
| 3.2846569314e-01 | 3.6982334269e-07 | 3.7526291149e+03 |
| 3.2866573315e-01 | 3.6979715132e-07 | 3.7546933026e+03 |
| 3.2886577315e-01 | 3.6977094736e-07 | 3.7567568066e+03 |
| 3.2906581316e-01 | 3.6974473081e-07 | 3.7588196259e+03 |
| 3.2926585317e-01 | 3.6971850168e-07 | 3.7608817592e+03 |
| 3.2946589318e-01 | 3.6969225999e-07 | 3.7629432053e+03 |
| 3.2966593319e-01 | 3.6966600574e-07 | 3.7650039631e+03 |
| 3.2986597319e-01 | 3.6963973894e-07 | 3.7670640312e+03 |
| 3.3006601320e-01 | 3.6961345961e-07 | 3.7691234087e+03 |
| 3.3026605321e-01 | 3.6958716775e-07 | 3.7711820941e+03 |
| 3.3046609322e-01 | 3.6956086337e-07 | 3.7732400864e+03 |
| 3.3066613323e-01 | 3.6953454649e-07 | 3.7752973843e+03 |
| 3.3086617323e-01 | 3.6950821710e-07 | 3.7773539867e+03 |
| 3.3106621324e-01 | 3.6948187524e-07 | 3.7794098923e+03 |
| 3.3126625325e-01 | 3.6945552089e-07 | 3.7814650999e+03 |
| 3.3146629326e-01 | 3.6942915408e-07 | 3.7835196083e+03 |
| 3.3166633327e-01 | 3.6940277482e-07 | 3.7855734164e+03 |
| 3.3186637327e-01 | 3.6937638311e-07 | 3.7876265228e+03 |
| 3.3206641328e-01 | 3.6934997896e-07 | 3.7896789265e+03 |
| 3.3226645329e-01 | 3.6932356239e-07 | 3.7917306261e+03 |
| 3.3246649330e-01 | 3.6929713340e-07 | 3.7937816206e+03 |
| 3.3266653331e-01 | 3.6927069201e-07 | 3.7958319086e+03 |
| 3.3286657331e-01 | 3.6924423823e-07 | 3.7978814889e+03 |
| 3.3306661332e-01 | 3.6921777205e-07 | 3.7999303604e+03 |
| 3.3326665333e-01 | 3.6919129351e-07 | 3.8019785219e+03 |
| 3.3346669334e-01 | 3.6916480260e-07 | 3.8040259720e+03 |
| 3.3366673335e-01 | 3.6913829934e-07 | 3.8060727097e+03 |
| 3.3386677335e-01 | 3.6911178374e-07 | 3.8081187336e+03 |
| 3.3406681336e-01 | 3.6908525580e-07 | 3.8101640426e+03 |
| 3.3426685337e-01 | 3.6905871555e-07 | 3.8122086354e+03 |
| 3.3446689338e-01 | 3.6903216298e-07 | 3.8142525109e+03 |
| 3.3466693339e-01 | 3.6900559810e-07 | 3.8162956678e+03 |
| 3.3486697339e-01 | 3.6897902094e-07 | 3.8183381049e+03 |
| 3.3506701340e-01 | 3.6895243150e-07 | 3.8203798209e+03 |
| 3.3526705341e-01 | 3.6892582979e-07 | 3.8224208146e+03 |
| 3.3546709342e-01 | 3.6889921582e-07 | 3.8244610849e+03 |
| 3.3566713343e-01 | 3.6887258960e-07 | 3.8265006305e+03 |
| 3.3586717343e-01 | 3.6884595114e-07 | 3.8285394501e+03 |
| 3.3606721344e-01 | 3.6881930045e-07 | 3.8305775425e+03 |
| 3.3626725345e-01 | 3.6879263755e-07 | 3.8326149066e+03 |
| 3.3646729346e-01 | 3.6876596244e-07 | 3.8346515410e+03 |
| 3.3666733347e-01 | 3.6873927514e-07 | 3.8366874446e+03 |
| 3.3686737347e-01 | 3.6871257564e-07 | 3.8387226161e+03 |
| 3.3706741348e-01 | 3.6868586398e-07 | 3.8407570542e+03 |
| 3.3726745349e-01 | 3.6865914015e-07 | 3.8427907578e+03 |
| 3.3746749350e-01 | 3.6863240416e-07 | 3.8448237256e+03 |
| 3.3766753351e-01 | 3.6860565604e-07 | 3.8468559564e+03 |
| 3.3786757351e-01 | 3.6857889578e-07 | 3.8488874489e+03 |
| 3.3806761352e-01 | 3.6855212340e-07 | 3.8509182020e+03 |
| 3.3826765353e-01 | 3.6852533891e-07 | 3.8529482143e+03 |
| 3.3846769354e-01 | 3.6849854232e-07 | 3.8549774846e+03 |
| 3.3866773355e-01 | 3.6847173364e-07 | 3.8570060117e+03 |
| 3.3886777355e-01 | 3.6844491288e-07 | 3.8590337943e+03 |
| 3.3906781356e-01 | 3.6841808005e-07 | 3.8610608312e+03 |
| 3.3926785357e-01 | 3.6839123517e-07 | 3.8630871212e+03 |
| 3.3946789358e-01 | 3.6836437824e-07 | 3.8651126630e+03 |
| 3.3966793359e-01 | 3.6833750928e-07 | 3.8671374554e+03 |
| 3.3986797359e-01 | 3.6831062829e-07 | 3.8691614970e+03 |
| 3.4006801360e-01 | 3.6828373529e-07 | 3.8711847868e+03 |
| 3.4026805361e-01 | 3.6825683028e-07 | 3.8732073234e+03 |
| 3.4046809362e-01 | 3.6822991329e-07 | 3.8752291055e+03 |
| 3.4066813363e-01 | 3.6820298431e-07 | 3.8772501320e+03 |
| 3.4086817363e-01 | 3.6817604336e-07 | 3.8792704015e+03 |
| 3.4106821364e-01 | 3.6814909046e-07 | 3.8812899129e+03 |
| 3.4126825365e-01 | 3.6812212561e-07 | 3.8833086649e+03 |
| 3.4146829366e-01 | 3.6809514882e-07 | 3.8853266561e+03 |
| 3.4166833367e-01 | 3.6806816010e-07 | 3.8873438854e+03 |
| 3.4186837367e-01 | 3.6804115947e-07 | 3.8893603516e+03 |
| 3.4206841368e-01 | 3.6801414693e-07 | 3.8913760533e+03 |
| 3.4226845369e-01 | 3.6798712251e-07 | 3.8933909892e+03 |
| 3.4246849370e-01 | 3.6796008620e-07 | 3.8954051582e+03 |
| 3.4266853371e-01 | 3.6793303802e-07 | 3.8974185590e+03 |
| 3.4286857371e-01 | 3.6790597798e-07 | 3.8994311903e+03 |
| 3.4306861372e-01 | 3.6787890609e-07 | 3.9014430508e+03 |
| 3.4326865373e-01 | 3.6785182237e-07 | 3.9034541394e+03 |
| 3.4346869374e-01 | 3.6782472682e-07 | 3.9054644546e+03 |
| 3.4366873375e-01 | 3.6779761945e-07 | 3.9074739954e+03 |
| 3.4386877375e-01 | 3.6777050029e-07 | 3.9094827603e+03 |
| 3.4406881376e-01 | 3.6774336933e-07 | 3.9114907481e+03 |
| 3.4426885377e-01 | 3.6771622658e-07 | 3.9134979577e+03 |
| 3.4446889378e-01 | 3.6768907207e-07 | 3.9155043876e+03 |
| 3.4466893379e-01 | 3.6766190580e-07 | 3.9175100366e+03 |
| 3.4486897379e-01 | 3.6763472778e-07 | 3.9195149035e+03 |
| 3.4506901380e-01 | 3.6760753803e-07 | 3.9215189870e+03 |
| 3.4526905381e-01 | 3.6758033655e-07 | 3.9235222859e+03 |
| 3.4546909382e-01 | 3.6755312335e-07 | 3.9255247987e+03 |
| 3.4566913383e-01 | 3.6752589846e-07 | 3.9275265244e+03 |
| 3.4586917383e-01 | 3.6749866187e-07 | 3.9295274615e+03 |
| 3.4606921384e-01 | 3.6747141361e-07 | 3.9315276089e+03 |
| 3.4626925385e-01 | 3.6744415368e-07 | 3.9335269652e+03 |
| 3.4646929386e-01 | 3.6741688209e-07 | 3.9355255291e+03 |
| 3.4666933387e-01 | 3.6738959885e-07 | 3.9375232995e+03 |
| 3.4686937387e-01 | 3.6736230398e-07 | 3.9395202750e+03 |
| 3.4706941388e-01 | 3.6733499749e-07 | 3.9415164543e+03 |
| 3.4726945389e-01 | 3.6730767939e-07 | 3.9435118362e+03 |
| 3.4746949390e-01 | 3.6728034969e-07 | 3.9455064193e+03 |
| 3.4766953391e-01 | 3.6725300840e-07 | 3.9475002025e+03 |
| 3.4786957391e-01 | 3.6722565554e-07 | 3.9494931843e+03 |
| 3.4806961392e-01 | 3.6719829111e-07 | 3.9514853636e+03 |
| 3.4826965393e-01 | 3.6717091512e-07 | 3.9534767390e+03 |
| 3.4846969394e-01 | 3.6714352760e-07 | 3.9554673092e+03 |
| 3.4866973395e-01 | 3.6711612855e-07 | 3.9574570731e+03 |
| 3.4886977395e-01 | 3.6708871797e-07 | 3.9594460292e+03 |
| 3.4906981396e-01 | 3.6706129590e-07 | 3.9614341763e+03 |
| 3.4926985397e-01 | 3.6703386232e-07 | 3.9634215130e+03 |
| 3.4946989398e-01 | 3.6700641726e-07 | 3.9654080382e+03 |
| 3.4966993399e-01 | 3.6697896073e-07 | 3.9673937506e+03 |
| 3.4986997399e-01 | 3.6695149275e-07 | 3.9693786487e+03 |
| 3.5007001400e-01 | 3.6692401331e-07 | 3.9713627314e+03 |
| 3.5027005401e-01 | 3.6689652243e-07 | 3.9733459973e+03 |
| 3.5047009402e-01 | 3.6686902014e-07 | 3.9753284452e+03 |
| 3.5067013403e-01 | 3.6684150642e-07 | 3.9773100737e+03 |
| 3.5087017403e-01 | 3.6681398131e-07 | 3.9792908816e+03 |
| 3.5107021404e-01 | 3.6678644481e-07 | 3.9812708675e+03 |
| 3.5127025405e-01 | 3.6675889693e-07 | 3.9832500302e+03 |
| 3.5147029406e-01 | 3.6673133768e-07 | 3.9852283683e+03 |
| 3.5167033407e-01 | 3.6670376708e-07 | 3.9872058806e+03 |
| 3.5187037407e-01 | 3.6667618514e-07 | 3.9891825657e+03 |
| 3.5207041408e-01 | 3.6664859187e-07 | 3.9911584225e+03 |
| 3.5227045409e-01 | 3.6662098728e-07 | 3.9931334494e+03 |
| 3.5247049410e-01 | 3.6659337139e-07 | 3.9951076453e+03 |
| 3.5267053411e-01 | 3.6656574419e-07 | 3.9970810089e+03 |
| 3.5287057411e-01 | 3.6653810572e-07 | 3.9990535388e+03 |
| 3.5307061412e-01 | 3.6651045598e-07 | 4.0010252337e+03 |
| 3.5327065413e-01 | 3.6648279498e-07 | 4.0029960924e+03 |
| 3.5347069414e-01 | 3.6645512273e-07 | 4.0049661135e+03 |
| 3.5367073415e-01 | 3.6642743925e-07 | 4.0069352957e+03 |
| 3.5387077415e-01 | 3.6639974454e-07 | 4.0089036377e+03 |
| 3.5407081416e-01 | 3.6637203863e-07 | 4.0108711381e+03 |
| 3.5427085417e-01 | 3.6634432151e-07 | 4.0128377958e+03 |
| 3.5447089418e-01 | 3.6631659321e-07 | 4.0148036093e+03 |
| 3.5467093419e-01 | 3.6628885374e-07 | 4.0167685774e+03 |
| 3.5487097419e-01 | 3.6626110310e-07 | 4.0187326988e+03 |
| 3.5507101420e-01 | 3.6623334132e-07 | 4.0206959720e+03 |
| 3.5527105421e-01 | 3.6620556840e-07 | 4.0226583959e+03 |
| 3.5547109422e-01 | 3.6617778435e-07 | 4.0246199691e+03 |
| 3.5567113423e-01 | 3.6614998919e-07 | 4.0265806902e+03 |
| 3.5587117423e-01 | 3.6612218293e-07 | 4.0285405581e+03 |
| 3.5607121424e-01 | 3.6609436558e-07 | 4.0304995712e+03 |
| 3.5627125425e-01 | 3.6606653715e-07 | 4.0324577284e+03 |
| 3.5647129426e-01 | 3.6603869766e-07 | 4.0344150283e+03 |
| 3.5667133427e-01 | 3.6601084711e-07 | 4.0363714695e+03 |
| 3.5687137427e-01 | 3.6598298553e-07 | 4.0383270509e+03 |
| 3.5707141428e-01 | 3.6595511292e-07 | 4.0402817709e+03 |
| 3.5727145429e-01 | 3.6592722929e-07 | 4.0422356284e+03 |
| 3.5747149430e-01 | 3.6589933467e-07 | 4.0441886220e+03 |
| 3.5767153431e-01 | 3.6587142905e-07 | 4.0461407503e+03 |
| 3.5787157431e-01 | 3.6584351245e-07 | 4.0480920121e+03 |
| 3.5807161432e-01 | 3.6581558489e-07 | 4.0500424060e+03 |
| 3.5827165433e-01 | 3.6578764638e-07 | 4.0519919306e+03 |
| 3.5847169434e-01 | 3.6575969692e-07 | 4.0539405848e+03 |
| 3.5867173435e-01 | 3.6573173654e-07 | 4.0558883670e+03 |
| 3.5887177435e-01 | 3.6570376524e-07 | 4.0578352760e+03 |
| 3.5907181436e-01 | 3.6567578304e-07 | 4.0597813105e+03 |
| 3.5927185437e-01 | 3.6564778995e-07 | 4.0617264692e+03 |
| 3.5947189438e-01 | 3.6561978597e-07 | 4.0636707506e+03 |
| 3.5967193439e-01 | 3.6559177114e-07 | 4.0656141535e+03 |
| 3.5987197439e-01 | 3.6556374545e-07 | 4.0675566766e+03 |
| 3.6007201440e-01 | 3.6553570892e-07 | 4.0694983184e+03 |
| 3.6027205441e-01 | 3.6550766156e-07 | 4.0714390777e+03 |
| 3.6047209442e-01 | 3.6547960339e-07 | 4.0733789531e+03 |
| 3.6067213443e-01 | 3.6545153441e-07 | 4.0753179434e+03 |
| 3.6087217443e-01 | 3.6542345465e-07 | 4.0772560470e+03 |
| 3.6107221444e-01 | 3.6539536411e-07 | 4.0791932628e+03 |
| 3.6127225445e-01 | 3.6536726280e-07 | 4.0811295894e+03 |
| 3.6147229446e-01 | 3.6533915074e-07 | 4.0830650253e+03 |
| 3.6167233447e-01 | 3.6531102794e-07 | 4.0849995694e+03 |
| 3.6187237447e-01 | 3.6528289442e-07 | 4.0869332202e+03 |
| 3.6207241448e-01 | 3.6525475018e-07 | 4.0888659765e+03 |
| 3.6227245449e-01 | 3.6522659524e-07 | 4.0907978367e+03 |
| 3.6247249450e-01 | 3.6519842962e-07 | 4.0927287998e+03 |
| 3.6267253451e-01 | 3.6517025331e-07 | 4.0946588641e+03 |
| 3.6287257451e-01 | 3.6514206635e-07 | 4.0965880285e+03 |
| 3.6307261452e-01 | 3.6511386873e-07 | 4.0985162916e+03 |
| 3.6327265453e-01 | 3.6508566048e-07 | 4.1004436520e+03 |
| 3.6347269454e-01 | 3.6505744161e-07 | 4.1023701084e+03 |
| 3.6367273455e-01 | 3.6502921212e-07 | 4.1042956595e+03 |
