| z | u | f |
| 7.3573573574e-01 | 3.1402876504e-07 | 4.9449168148e+03 |
| 7.3673673674e-01 | 3.1394932155e-07 | 4.9394924582e+03 |
| 7.3773773774e-01 | 3.1387036331e-07 | 4.9340491748e+03 |
| 7.3873873874e-01 | 3.1379189004e-07 | 4.9285873224e+03 |
| 7.3973973974e-01 | 3.1371390142e-07 | 4.9231072589e+03 |
| 7.4074074074e-01 | 3.1363639710e-07 | 4.9176093427e+03 |
| 7.4174174174e-01 | 3.1355937674e-07 | 4.9120939322e+03 |
| 7.4274274274e-01 | 3.1348283996e-07 | 4.9065613860e+03 |
| 7.4374374374e-01 | 3.1340678636e-07 | 4.9010120627e+03 |
| 7.4474474474e-01 | 3.1333121552e-07 | 4.8954463210e+03 |
| 7.4574574575e-01 | 3.1325612701e-07 | 4.8898645196e+03 |
| 7.4674674675e-01 | 3.1318152036e-07 | 4.8842670172e+03 |
| 7.4774774775e-01 | 3.1310739509e-07 | 4.8786541723e+03 |
| 7.4874874875e-01 | 3.1303375071e-07 | 4.8730263432e+03 |
| 7.4974974975e-01 | 3.1296058671e-07 | 4.8673838881e+03 |
| 7.5075075075e-01 | 3.1288790253e-07 | 4.8617271651e+03 |
| 7.5175175175e-01 | 3.1281569762e-07 | 4.8560565316e+03 |
| 7.5275275275e-01 | 3.1274397141e-07 | 4.8503723451e+03 |
| 7.5375375375e-01 | 3.1267272330e-07 | 4.8446749624e+03 |
| 7.5475475475e-01 | 3.1260195267e-07 | 4.8389647400e+03 |
| 7.5575575576e-01 | 3.1253165888e-07 | 4.8332420340e+03 |
| 7.5675675676e-01 | 3.1246184128e-07 | 4.8275071997e+03 |
| 7.5775775776e-01 | 3.1239249920e-07 | 4.8217605921e+03 |
| 7.5875875876e-01 | 3.1232363193e-07 | 4.8160025654e+03 |
| 7.5975975976e-01 | 3.1225523878e-07 | 4.8102334731e+03 |
| 7.6076076076e-01 | 3.1218731900e-07 | 4.8044536682e+03 |
| 7.6176176176e-01 | 3.1211987186e-07 | 4.7986635026e+03 |
| 7.6276276276e-01 | 3.1205289657e-07 | 4.7928633276e+03 |
| 7.6376376376e-01 | 3.1198639236e-07 | 4.7870534936e+03 |
| 7.6476476476e-01 | 3.1192035842e-07 | 4.7812343501e+03 |
| 7.6576576577e-01 | 3.1185479393e-07 | 4.7754062454e+03 |
| 7.6676676677e-01 | 3.1178969804e-07 | 4.7695695271e+03 |
| 7.6776776777e-01 | 3.1172506990e-07 | 4.7637245414e+03 |
| 7.6876876877e-01 | 3.1166090863e-07 | 4.7578716338e+03 |
| 7.6976976977e-01 | 3.1159721334e-07 | 4.7520111482e+03 |
| 7.7077077077e-01 | 3.1153398312e-07 | 4.7461434276e+03 |
| 7.7177177177e-01 | 3.1147121703e-07 | 4.7402688135e+03 |
| 7.7277277277e-01 | 3.1140891413e-07 | 4.7343876464e+03 |
| 7.7377377377e-01 | 3.1134707346e-07 | 4.7285002650e+03 |
| 7.7477477477e-01 | 3.1128569404e-07 | 4.7226070070e+03 |
| 7.7577577578e-01 | 3.1122477487e-07 | 4.7167082084e+03 |
| 7.7677677678e-01 | 3.1116431493e-07 | 4.7108042039e+03 |
| 7.7777777778e-01 | 3.1110431320e-07 | 4.7048953263e+03 |
| 7.7877877878e-01 | 3.1104476863e-07 | 4.6989819073e+03 |
| 7.7977977978e-01 | 3.1098568015e-07 | 4.6930642764e+03 |
| 7.8078078078e-01 | 3.1092704669e-07 | 4.6871427619e+03 |
| 7.8178178178e-01 | 3.1086886715e-07 | 4.6812176900e+03 |
| 7.8278278278e-01 | 3.1081114043e-07 | 4.6752893854e+03 |
| 7.8378378378e-01 | 3.1075386547e-07 | 4.6693581706e+03 |
| 7.8478478478e-01 | 3.1069704118e-07 | 4.6634243666e+03 |
| 7.8578578579e-01 | 3.1064066639e-07 | 4.6574882923e+03 |
| 7.8678678679e-01 | 3.1058473993e-07 | 4.6515502648e+03 |
| 7.8778778779e-01 | 3.1052926061e-07 | 4.6456105991e+03 |
| 7.8878878879e-01 | 3.1047422722e-07 | 4.6396696082e+03 |
| 7.8978978979e-01 | 3.1041963854e-07 | 4.6337276027e+03 |
| 7.9079079079e-01 | 3.1036549335e-07 | 4.6277848916e+03 |
| 7.9179179179e-01 | 3.1031179038e-07 | 4.6218417811e+03 |
| 7.9279279279e-01 | 3.1025852837e-07 | 4.6158985757e+03 |
| 7.9379379379e-01 | 3.1020570605e-07 | 4.6099555772e+03 |
| 7.9479479479e-01 | 3.1015332213e-07 | 4.6040130853e+03 |
| 7.9579579580e-01 | 3.1010137529e-07 | 4.5980713974e+03 |
| 7.9679679680e-01 | 3.1004986422e-07 | 4.5921308082e+03 |
| 7.9779779780e-01 | 3.0999878757e-07 | 4.5861916102e+03 |
| 7.9879879880e-01 | 3.0994814401e-07 | 4.5802540934e+03 |
| 7.9979979980e-01 | 3.0989793217e-07 | 4.5743185452e+03 |
| 8.0080080080e-01 | 3.0984815068e-07 | 4.5683852505e+03 |
| 8.0180180180e-01 | 3.0979879814e-07 | 4.5624544914e+03 |
| 8.0280280280e-01 | 3.0974987315e-07 | 4.5565265476e+03 |
| 8.0380380380e-01 | 3.0970137431e-07 | 4.5506016961e+03 |
| 8.0480480480e-01 | 3.0965330017e-07 | 4.5446802110e+03 |
| 8.0580580581e-01 | 3.0960564931e-07 | 4.5387623637e+03 |
| 8.0680680681e-01 | 3.0955842027e-07 | 4.5328484230e+03 |
| 8.0780780781e-01 | 3.0951161159e-07 | 4.5269386547e+03 |
| 8.0880880881e-01 | 3.0946522178e-07 | 4.5210333218e+03 |
| 8.0980980981e-01 | 3.0941924936e-07 | 4.5151326842e+03 |
| 8.1081081081e-01 | 3.0937369282e-07 | 4.5092369993e+03 |
| 8.1181181181e-01 | 3.0932855066e-07 | 4.5033465212e+03 |
| 8.1281281281e-01 | 3.0928382135e-07 | 4.4974615011e+03 |
| 8.1381381381e-01 | 3.0923950334e-07 | 4.4915821871e+03 |
| 8.1481481481e-01 | 3.0919559510e-07 | 4.4857088245e+03 |
| 8.1581581582e-01 | 3.0915209506e-07 | 4.4798416552e+03 |
| 8.1681681682e-01 | 3.0910900166e-07 | 4.4739809183e+03 |
| 8.1781781782e-01 | 3.0906631331e-07 | 4.4681268494e+03 |
| 8.1881881882e-01 | 3.0902402841e-07 | 4.4622796813e+03 |
| 8.1981981982e-01 | 3.0898214537e-07 | 4.4564396434e+03 |
| 8.2082082082e-01 | 3.0894066258e-07 | 4.4506069619e+03 |
| 8.2182182182e-01 | 3.0889957840e-07 | 4.4447818599e+03 |
| 8.2282282282e-01 | 3.0885889120e-07 | 4.4389645570e+03 |
| 8.2382382382e-01 | 3.0881859935e-07 | 4.4331552697e+03 |
| 8.2482482482e-01 | 3.0877870117e-07 | 4.4273542112e+03 |
| 8.2582582583e-01 | 3.0873919502e-07 | 4.4215615912e+03 |
| 8.2682682683e-01 | 3.0870007920e-07 | 4.4157776162e+03 |
| 8.2782782783e-01 | 3.0866135205e-07 | 4.4100024893e+03 |
| 8.2882882883e-01 | 3.0862301186e-07 | 4.4042364102e+03 |
| 8.2982982983e-01 | 3.0858505694e-07 | 4.3984795752e+03 |
| 8.3083083083e-01 | 3.0854748556e-07 | 4.3927321771e+03 |
| 8.3183183183e-01 | 3.0851029601e-07 | 4.3869944056e+03 |
| 8.3283283283e-01 | 3.0847348656e-07 | 4.3812664464e+03 |
| 8.3383383383e-01 | 3.0843705547e-07 | 4.3755484823e+03 |
| 8.3483483483e-01 | 3.0840100098e-07 | 4.3698406922e+03 |
| 8.3583583584e-01 | 3.0836532134e-07 | 4.3641432518e+03 |
| 8.3683683684e-01 | 3.0833001479e-07 | 4.3584563331e+03 |
| 8.3783783784e-01 | 3.0829507955e-07 | 4.3527801048e+03 |
| 8.3883883884e-01 | 3.0826051384e-07 | 4.3471147320e+03 |
| 8.3983983984e-01 | 3.0822631587e-07 | 4.3414603761e+03 |
| 8.4084084084e-01 | 3.0819248384e-07 | 4.3358171953e+03 |
| 8.4184184184e-01 | 3.0815901597e-07 | 4.3301853445e+03 |
| 8.4284284284e-01 | 3.0812591048e-07 | 4.3245649752e+03 |
| 8.4384384384e-01 | 3.0809316555e-07 | 4.3189562348e+03 |
| 8.4484484484e-01 | 3.0806077934e-07 | 4.3133592674e+03 |
| 8.4584584585e-01 | 3.0802875003e-07 | 4.3077742133e+03 |
| 8.4684684685e-01 | 3.0799707577e-07 | 4.3022012093e+03 |
| 8.4784784785e-01 | 3.0796575469e-07 | 4.2966403889e+03 |
| 8.4884884885e-01 | 3.0793478495e-07 | 4.2910918818e+03 |
| 8.4984984985e-01 | 3.0790416467e-07 | 4.2855558143e+03 |
| 8.5085085085e-01 | 3.0787389198e-07 | 4.2800323091e+03 |
| 8.5185185185e-01 | 3.0784396501e-07 | 4.2745214856e+03 |
| 8.5285285285e-01 | 3.0781438186e-07 | 4.2690234595e+03 |
| 8.5385385385e-01 | 3.0778514063e-07 | 4.2635383430e+03 |
| 8.5485485485e-01 | 3.0775623944e-07 | 4.2580662449e+03 |
| 8.5585585586e-01 | 3.0772767637e-07 | 4.2526072705e+03 |
| 8.5685685686e-01 | 3.0769944952e-07 | 4.2471615217e+03 |
| 8.5785785786e-01 | 3.0767155695e-07 | 4.2417290967e+03 |
| 8.5885885886e-01 | 3.0764399675e-07 | 4.2363100906e+03 |
| 8.5985985986e-01 | 3.0761676699e-07 | 4.2309045948e+03 |
| 8.6086086086e-01 | 3.0758986572e-07 | 4.2255126976e+03 |
| 8.6186186186e-01 | 3.0756329102e-07 | 4.2201344836e+03 |
| 8.6286286286e-01 | 3.0753704092e-07 | 4.2147700341e+03 |
| 8.6386386386e-01 | 3.0751111348e-07 | 4.2094194274e+03 |
| 8.6486486486e-01 | 3.0748550673e-07 | 4.2040827379e+03 |
| 8.6586586587e-01 | 3.0746021872e-07 | 4.1987600372e+03 |
| 8.6686686687e-01 | 3.0743524747e-07 | 4.1934513932e+03 |
| 8.6786786787e-01 | 3.0741059101e-07 | 4.1881568710e+03 |
| 8.6886886887e-01 | 3.0738624736e-07 | 4.1828765321e+03 |
| 8.6986986987e-01 | 3.0736221453e-07 | 4.1776104348e+03 |
| 8.7087087087e-01 | 3.0733849055e-07 | 4.1723586345e+03 |
| 8.7187187187e-01 | 3.0731507340e-07 | 4.1671211832e+03 |
| 8.7287287287e-01 | 3.0729196110e-07 | 4.1618981299e+03 |
| 8.7387387387e-01 | 3.0726915164e-07 | 4.1566895203e+03 |
| 8.7487487487e-01 | 3.0724664302e-07 | 4.1514953975e+03 |
| 8.7587587588e-01 | 3.0722443321e-07 | 4.1463158010e+03 |
| 8.7687687688e-01 | 3.0720252022e-07 | 4.1411507676e+03 |
| 8.7787787788e-01 | 3.0718090201e-07 | 4.1360003312e+03 |
| 8.7887887888e-01 | 3.0715957657e-07 | 4.1308645227e+03 |
| 8.7987987988e-01 | 3.0713854186e-07 | 4.1257433699e+03 |
| 8.8088088088e-01 | 3.0711779586e-07 | 4.1206368980e+03 |
| 8.8188188188e-01 | 3.0709733652e-07 | 4.1155451294e+03 |
| 8.8288288288e-01 | 3.0707716181e-07 | 4.1104680834e+03 |
| 8.8388388388e-01 | 3.0705726970e-07 | 4.1054057769e+03 |
| 8.8488488488e-01 | 3.0703765812e-07 | 4.1003582239e+03 |
| 8.8588588589e-01 | 3.0701832503e-07 | 4.0953254358e+03 |
| 8.8688688689e-01 | 3.0699926839e-07 | 4.0903074213e+03 |
| 8.8788788789e-01 | 3.0698048612e-07 | 4.0853041866e+03 |
| 8.8888888889e-01 | 3.0696197619e-07 | 4.0803157352e+03 |
| 8.8988988989e-01 | 3.0694373646e-07 | 4.0753420674e+03 |
| 8.9089089089e-01 | 3.0692576479e-07 | 4.0703831794e+03 |
| 8.9189189189e-01 | 3.0690805909e-07 | 4.0654390675e+03 |
| 8.9289289289e-01 | 3.0689061730e-07 | 4.0605097256e+03 |
| 8.9389389389e-01 | 3.0687343736e-07 | 4.0555951452e+03 |
| 8.9489489489e-01 | 3.0685651718e-07 | 4.0506953155e+03 |
| 8.9589589590e-01 | 3.0683985469e-07 | 4.0458102236e+03 |
| 8.9689689690e-01 | 3.0682344783e-07 | 4.0409398544e+03 |
| 8.9789789790e-01 | 3.0680729450e-07 | 4.0360841906e+03 |
| 8.9889889890e-01 | 3.0679139262e-07 | 4.0312432126e+03 |
| 8.9989989990e-01 | 3.0677574013e-07 | 4.0264168990e+03 |
| 9.0090090090e-01 | 3.0676033492e-07 | 4.0216052264e+03 |
| 9.0190190190e-01 | 3.0674517492e-07 | 4.0168081692e+03 |
| 9.0290290290e-01 | 3.0673025803e-07 | 4.0120257001e+03 |
| 9.0390390390e-01 | 3.0671558216e-07 | 4.0072577898e+03 |
| 9.0490490490e-01 | 3.0670114522e-07 | 4.0025044073e+03 |
| 9.0590590591e-01 | 3.0668694513e-07 | 3.9977655195e+03 |
| 9.0690690691e-01 | 3.0667297977e-07 | 3.9930410921e+03 |
| 9.0790790791e-01 | 3.0665924707e-07 | 3.9883310885e+03 |
| 9.0890890891e-01 | 3.0664574492e-07 | 3.9836354710e+03 |
| 9.0990990991e-01 | 3.0663247122e-07 | 3.9789542000e+03 |
| 9.1091091091e-01 | 3.0661942387e-07 | 3.9742872345e+03 |
| 9.1191191191e-01 | 3.0660660078e-07 | 3.9696345317e+03 |
| 9.1291291291e-01 | 3.0659399984e-07 | 3.9649960478e+03 |
| 9.1391391391e-01 | 3.0658161895e-07 | 3.9603717372e+03 |
| 9.1491491491e-01 | 3.0656945601e-07 | 3.9557615532e+03 |
| 9.1591591592e-01 | 3.0655750892e-07 | 3.9511654476e+03 |
| 9.1691691692e-01 | 3.0654577558e-07 | 3.9465833711e+03 |
| 9.1791791792e-01 | 3.0653425387e-07 | 3.9420152729e+03 |
| 9.1891891892e-01 | 3.0652294171e-07 | 3.9374611014e+03 |
| 9.1991991992e-01 | 3.0651183698e-07 | 3.9329208035e+03 |
| 9.2092092092e-01 | 3.0650093759e-07 | 3.9283943251e+03 |
| 9.2192192192e-01 | 3.0649024143e-07 | 3.9238816112e+03 |
| 9.2292292292e-01 | 3.0647974640e-07 | 3.9193826057e+03 |
| 9.2392392392e-01 | 3.0646945039e-07 | 3.9148972515e+03 |
| 9.2492492492e-01 | 3.0645935132e-07 | 3.9104254904e+03 |
| 9.2592592593e-01 | 3.0644944707e-07 | 3.9059672637e+03 |
| 9.2692692693e-01 | 3.0643973555e-07 | 3.9015225116e+03 |
| 9.2792792793e-01 | 3.0643021465e-07 | 3.8970911734e+03 |
| 9.2892892893e-01 | 3.0642088229e-07 | 3.8926731879e+03 |
| 9.2992992993e-01 | 3.0641173636e-07 | 3.8882684929e+03 |
| 9.3093093093e-01 | 3.0640277477e-07 | 3.8838770257e+03 |
| 9.3193193193e-01 | 3.0639399544e-07 | 3.8794987231e+03 |
| 9.3293293293e-01 | 3.0638539629e-07 | 3.8751335212e+03 |
| 9.3393393393e-01 | 3.0637697520e-07 | 3.8707813552e+03 |
| 9.3493493493e-01 | 3.0636873011e-07 | 3.8664421599e+03 |
| 9.3593593594e-01 | 3.0636065892e-07 | 3.8621158697e+03 |
| 9.3693693694e-01 | 3.0635275955e-07 | 3.8578024182e+03 |
| 9.3793793794e-01 | 3.0634502992e-07 | 3.8535017389e+03 |
| 9.3893893894e-01 | 3.0633746795e-07 | 3.8492137645e+03 |
| 9.3993993994e-01 | 3.0633007155e-07 | 3.8449384277e+03 |
| 9.4094094094e-01 | 3.0632283866e-07 | 3.8406756604e+03 |
| 9.4194194194e-01 | 3.0631576721e-07 | 3.8364253946e+03 |
| 9.4294294294e-01 | 3.0630885512e-07 | 3.8321875618e+03 |
| 9.4394394394e-01 | 3.0630210033e-07 | 3.8279620930e+03 |
| 9.4494494494e-01 | 3.0629550078e-07 | 3.8237489193e+03 |
| 9.4594594595e-01 | 3.0628905441e-07 | 3.8195479714e+03 |
| 9.4694694695e-01 | 3.0628275917e-07 | 3.8153591797e+03 |
| 9.4794794795e-01 | 3.0627661300e-07 | 3.8111824747e+03 |
| 9.4894894895e-01 | 3.0627061386e-07 | 3.8070177864e+03 |
| 9.4994994995e-01 | 3.0626475970e-07 | 3.8028650449e+03 |
| 9.5095095095e-01 | 3.0625904849e-07 | 3.7987241802e+03 |
| 9.5195195195e-01 | 3.0625347819e-07 | 3.7945951219e+03 |
| 9.5295295295e-01 | 3.0624804677e-07 | 3.7904777998e+03 |
| 9.5395395395e-01 | 3.0624275221e-07 | 3.7863721437e+03 |
| 9.5495495495e-01 | 3.0623759249e-07 | 3.7822780831e+03 |
| 9.5595595596e-01 | 3.0623256559e-07 | 3.7781955476e+03 |
| 9.5695695696e-01 | 3.0622766950e-07 | 3.7741244669e+03 |
| 9.5795795796e-01 | 3.0622290222e-07 | 3.7700647706e+03 |
| 9.5895895896e-01 | 3.0621826175e-07 | 3.7660163883e+03 |
| 9.5995995996e-01 | 3.0621374611e-07 | 3.7619792496e+03 |
| 9.6096096096e-01 | 3.0620935330e-07 | 3.7579532844e+03 |
| 9.6196196196e-01 | 3.0620508134e-07 | 3.7539384225e+03 |
| 9.6296296296e-01 | 3.0620092826e-07 | 3.7499345936e+03 |
| 9.6396396396e-01 | 3.0619689209e-07 | 3.7459417279e+03 |
| 9.6496496496e-01 | 3.0619297088e-07 | 3.7419597554e+03 |
| 9.6596596597e-01 | 3.0618916267e-07 | 3.7379886063e+03 |
| 9.6696696697e-01 | 3.0618546551e-07 | 3.7340282109e+03 |
| 9.6796796797e-01 | 3.0618187748e-07 | 3.7300785001e+03 |
| 9.6896896897e-01 | 3.0617839668e-07 | 3.7261394050e+03 |
| 9.6996996997e-01 | 3.0617502118e-07 | 3.7222108564e+03 |
| 9.7097097097e-01 | 3.0617174905e-07 | 3.7182927853e+03 |
| 9.7197197197e-01 | 3.0616857841e-07 | 3.7143851227e+03 |
| 9.7297297297e-01 | 3.0616550734e-07 | 3.7104878000e+03 |
| 9.7397397397e-01 | 3.0616253395e-07 | 3.7066007486e+03 |
| 9.7497497497e-01 | 3.0615965637e-07 | 3.7027239003e+03 |
| 9.7597597598e-01 | 3.0615687272e-07 | 3.6988571870e+03 |
| 9.7697697698e-01 | 3.0615418115e-07 | 3.6950005408e+03 |
| 9.7797797798e-01 | 3.0615157979e-07 | 3.6911538941e+03 |
| 9.7897897898e-01 | 3.0614906680e-07 | 3.6873171796e+03 |
| 9.7997997998e-01 | 3.0614664036e-07 | 3.6834903301e+03 |
| 9.8098098098e-01 | 3.0614429864e-07 | 3.6796732787e+03 |
| 9.8198198198e-01 | 3.0614203982e-07 | 3.6758659589e+03 |
| 9.8298298298e-01 | 3.0613986211e-07 | 3.6720683044e+03 |
| 9.8398398398e-01 | 3.0613776372e-07 | 3.6682802490e+03 |
| 9.8498498498e-01 | 3.0613574288e-07 | 3.6645017270e+03 |
| 9.8598598599e-01 | 3.0613379780e-07 | 3.6607326730e+03 |
| 9.8698698699e-01 | 3.0613192675e-07 | 3.6569730218e+03 |
| 9.8798798799e-01 | 3.0613012797e-07 | 3.6532227086e+03 |
| 9.8898898899e-01 | 3.0612839974e-07 | 3.6494816687e+03 |
| 9.8998998999e-01 | 3.0612674035e-07 | 3.6457498381e+03 |
| 9.9099099099e-01 | 3.0612514808e-07 | 3.6420271527e+03 |
| 9.9199199199e-01 | 3.0612362125e-07 | 3.6383135492e+03 |
| 9.9299299299e-01 | 3.0612215818e-07 | 3.6346089643e+03 |
| 9.9399399399e-01 | 3.0612075721e-07 | 3.6309133352e+03 |
| 9.9499499499e-01 | 3.0611941669e-07 | 3.6272265994e+03 |
| 9.9599599600e-01 | 3.0611813498e-07 | 3.6235486948e+03 |
| 9.9699699700e-01 | 3.0611691047e-07 | 3.6198795598e+03 |
| 9.9799799800e-01 | 3.0611574155e-07 | 3.6162191329e+03 |
| 9.9899899900e-01 | 3.0611462663e-07 | 3.6125673534e+03 |
| 1.0000000000e+00 | 3.0611356414e-07 | 3.6089241606e+03 |
