| z | u | f |
| 3.6703670367e-02 | 3.9178610814e-07 | 4.2855286392e+02 |
| 3.6803680368e-02 | 3.9178456846e-07 | 4.2972071553e+02 |
| 3.6903690369e-02 | 3.9178302459e-07 | 4.3088856811e+02 |
| 3.7003700370e-02 | 3.9178147654e-07 | 4.3205642167e+02 |
| 3.7103710371e-02 | 3.9177992429e-07 | 4.3322427620e+02 |
| 3.7203720372e-02 | 3.9177836786e-07 | 4.3439213171e+02 |
| 3.7303730373e-02 | 3.9177680723e-07 | 4.3555998820e+02 |
| 3.7403740374e-02 | 3.9177524242e-07 | 4.3672784567e+02 |
| 3.7503750375e-02 | 3.9177367341e-07 | 4.3789570412e+02 |
| 3.7603760376e-02 | 3.9177210022e-07 | 4.3906356355e+02 |
| 3.7703770377e-02 | 3.9177052283e-07 | 4.4023142397e+02 |
| 3.7803780378e-02 | 3.9176894125e-07 | 4.4139928537e+02 |
| 3.7903790379e-02 | 3.9176735549e-07 | 4.4256714775e+02 |
| 3.8003800380e-02 | 3.9176576553e-07 | 4.4373501112e+02 |
| 3.8103810381e-02 | 3.9176417139e-07 | 4.4490287548e+02 |
| 3.8203820382e-02 | 3.9176257305e-07 | 4.4607074083e+02 |
| 3.8303830383e-02 | 3.9176097053e-07 | 4.4723860716e+02 |
| 3.8403840384e-02 | 3.9175936381e-07 | 4.4840647449e+02 |
| 3.8503850385e-02 | 3.9175775291e-07 | 4.4957434281e+02 |
| 3.8603860386e-02 | 3.9175613781e-07 | 4.5074221212e+02 |
| 3.8703870387e-02 | 3.9175451852e-07 | 4.5191008242e+02 |
| 3.8803880388e-02 | 3.9175289505e-07 | 4.5307795372e+02 |
| 3.8903890389e-02 | 3.9175126738e-07 | 4.5424582601e+02 |
| 3.9003900390e-02 | 3.9174963553e-07 | 4.5541369930e+02 |
| 3.9103910391e-02 | 3.9174799948e-07 | 4.5658157359e+02 |
| 3.9203920392e-02 | 3.9174635924e-07 | 4.5774944887e+02 |
| 3.9303930393e-02 | 3.9174471482e-07 | 4.5891732515e+02 |
| 3.9403940394e-02 | 3.9174306620e-07 | 4.6008520244e+02 |
| 3.9503950395e-02 | 3.9174141340e-07 | 4.6125308072e+02 |
| 3.9603960396e-02 | 3.9173975640e-07 | 4.6242096000e+02 |
| 3.9703970397e-02 | 3.9173809521e-07 | 4.6358884029e+02 |
| 3.9803980398e-02 | 3.9173642984e-07 | 4.6475672158e+02 |
| 3.9903990399e-02 | 3.9173476027e-07 | 4.6592460387e+02 |
| 4.0004000400e-02 | 3.9173308651e-07 | 4.6709248717e+02 |
| 4.0104010401e-02 | 3.9173140857e-07 | 4.6826037147e+02 |
| 4.0204020402e-02 | 3.9172972643e-07 | 4.6942825678e+02 |
| 4.0304030403e-02 | 3.9172804010e-07 | 4.7059614310e+02 |
| 4.0404040404e-02 | 3.9172634959e-07 | 4.7176403042e+02 |
| 4.0504050405e-02 | 3.9172465488e-07 | 4.7293191876e+02 |
| 4.0604060406e-02 | 3.9172295598e-07 | 4.7409980810e+02 |
| 4.0704070407e-02 | 3.9172125290e-07 | 4.7526769845e+02 |
| 4.0804080408e-02 | 3.9171954562e-07 | 4.7643558981e+02 |
| 4.0904090409e-02 | 3.9171783415e-07 | 4.7760348218e+02 |
| 4.1004100410e-02 | 3.9171611849e-07 | 4.7877137557e+02 |
| 4.1104110411e-02 | 3.9171439865e-07 | 4.7993926997e+02 |
| 4.1204120412e-02 | 3.9171267461e-07 | 4.8110716538e+02 |
| 4.1304130413e-02 | 3.9171094638e-07 | 4.8227506180e+02 |
| 4.1404140414e-02 | 3.9170921396e-07 | 4.8344295924e+02 |
| 4.1504150415e-02 | 3.9170747736e-07 | 4.8461085770e+02 |
| 4.1604160416e-02 | 3.9170573656e-07 | 4.8577875716e+02 |
| 4.1704170417e-02 | 3.9170399157e-07 | 4.8694665765e+02 |
| 4.1804180418e-02 | 3.9170224239e-07 | 4.8811455915e+02 |
| 4.1904190419e-02 | 3.9170048902e-07 | 4.8928246167e+02 |
| 4.2004200420e-02 | 3.9169873146e-07 | 4.9045036521e+02 |
| 4.2104210421e-02 | 3.9169696972e-07 | 4.9161826977e+02 |
| 4.2204220422e-02 | 3.9169520378e-07 | 4.9278617534e+02 |
| 4.2304230423e-02 | 3.9169343365e-07 | 4.9395408193e+02 |
| 4.2404240424e-02 | 3.9169165933e-07 | 4.9512198955e+02 |
| 4.2504250425e-02 | 3.9168988082e-07 | 4.9628989818e+02 |
| 4.2604260426e-02 | 3.9168809812e-07 | 4.9745780784e+02 |
| 4.2704270427e-02 | 3.9168631123e-07 | 4.9862571851e+02 |
| 4.2804280428e-02 | 3.9168452015e-07 | 4.9979363021e+02 |
| 4.2904290429e-02 | 3.9168272488e-07 | 5.0096154293e+02 |
| 4.3004300430e-02 | 3.9168092542e-07 | 5.0212945667e+02 |
| 4.3104310431e-02 | 3.9167912177e-07 | 5.0329737143e+02 |
| 4.3204320432e-02 | 3.9167731393e-07 | 5.0446528722e+02 |
| 4.3304330433e-02 | 3.9167550190e-07 | 5.0563320403e+02 |
| 4.3404340434e-02 | 3.9167368568e-07 | 5.0680112187e+02 |
| 4.3504350435e-02 | 3.9167186527e-07 | 5.0796904073e+02 |
| 4.3604360436e-02 | 3.9167004067e-07 | 5.0913696061e+02 |
| 4.3704370437e-02 | 3.9166821188e-07 | 5.1030488152e+02 |
| 4.3804380438e-02 | 3.9166637890e-07 | 5.1147280345e+02 |
| 4.3904390439e-02 | 3.9166454173e-07 | 5.1264072641e+02 |
| 4.4004400440e-02 | 3.9166270037e-07 | 5.1380865039e+02 |
| 4.4104410441e-02 | 3.9166085482e-07 | 5.1497657540e+02 |
| 4.4204420442e-02 | 3.9165900507e-07 | 5.1614450143e+02 |
| 4.4304430443e-02 | 3.9165715114e-07 | 5.1731242850e+02 |
| 4.4404440444e-02 | 3.9165529302e-07 | 5.1848035658e+02 |
| 4.4504450445e-02 | 3.9165343071e-07 | 5.1964828570e+02 |
| 4.4604460446e-02 | 3.9165156421e-07 | 5.2081621584e+02 |
| 4.4704470447e-02 | 3.9164969351e-07 | 5.2198414700e+02 |
| 4.4804480448e-02 | 3.9164781863e-07 | 5.2315207920e+02 |
| 4.4904490449e-02 | 3.9164593956e-07 | 5.2432001242e+02 |
| 4.5004500450e-02 | 3.9164405630e-07 | 5.2548794667e+02 |
| 4.5104510451e-02 | 3.9164216884e-07 | 5.2665588195e+02 |
| 4.5204520452e-02 | 3.9164027720e-07 | 5.2782381825e+02 |
| 4.5304530453e-02 | 3.9163838137e-07 | 5.2899175558e+02 |
| 4.5404540454e-02 | 3.9163648134e-07 | 5.3015969394e+02 |
| 4.5504550455e-02 | 3.9163457713e-07 | 5.3132763332e+02 |
| 4.5604560456e-02 | 3.9163266873e-07 | 5.3249557374e+02 |
| 4.5704570457e-02 | 3.9163075613e-07 | 5.3366351518e+02 |
| 4.5804580458e-02 | 3.9162883935e-07 | 5.3483145765e+02 |
| 4.5904590459e-02 | 3.9162691837e-07 | 5.3599940114e+02 |
| 4.6004600460e-02 | 3.9162499321e-07 | 5.3716734566e+02 |
| 4.6104610461e-02 | 3.9162306385e-07 | 5.3833529121e+02 |
| 4.6204620462e-02 | 3.9162113031e-07 | 5.3950323779e+02 |
| 4.6304630463e-02 | 3.9161919257e-07 | 5.4067118540e+02 |
| 4.6404640464e-02 | 3.9161725065e-07 | 5.4183913403e+02 |
| 4.6504650465e-02 | 3.9161530453e-07 | 5.4300708369e+02 |
| 4.6604660466e-02 | 3.9161335422e-07 | 5.4417503438e+02 |
| 4.6704670467e-02 | 3.9161139973e-07 | 5.4534298609e+02 |
| 4.6804680468e-02 | 3.9160944104e-07 | 5.4651093883e+02 |
| 4.6904690469e-02 | 3.9160747817e-07 | 5.4767889259e+02 |
| 4.7004700470e-02 | 3.9160551110e-07 | 5.4884684739e+02 |
| 4.7104710471e-02 | 3.9160353984e-07 | 5.5001480320e+02 |
| 4.7204720472e-02 | 3.9160156439e-07 | 5.5118276005e+02 |
| 4.7304730473e-02 | 3.9159958476e-07 | 5.5235071792e+02 |
| 4.7404740474e-02 | 3.9159760093e-07 | 5.5351867681e+02 |
| 4.7504750475e-02 | 3.9159561291e-07 | 5.5468663673e+02 |
| 4.7604760476e-02 | 3.9159362070e-07 | 5.5585459768e+02 |
| 4.7704770477e-02 | 3.9159162431e-07 | 5.5702255965e+02 |
| 4.7804780478e-02 | 3.9158962372e-07 | 5.5819052264e+02 |
| 4.7904790479e-02 | 3.9158761894e-07 | 5.5935848666e+02 |
| 4.8004800480e-02 | 3.9158560997e-07 | 5.6052645170e+02 |
| 4.8104810481e-02 | 3.9158359681e-07 | 5.6169441776e+02 |
| 4.8204820482e-02 | 3.9158157946e-07 | 5.6286238484e+02 |
| 4.8304830483e-02 | 3.9157955792e-07 | 5.6403035295e+02 |
| 4.8404840484e-02 | 3.9157753219e-07 | 5.6519832208e+02 |
| 4.8504850485e-02 | 3.9157550227e-07 | 5.6636629223e+02 |
| 4.8604860486e-02 | 3.9157346816e-07 | 5.6753426341e+02 |
| 4.8704870487e-02 | 3.9157142986e-07 | 5.6870223560e+02 |
| 4.8804880488e-02 | 3.9156938737e-07 | 5.6987020881e+02 |
| 4.8904890489e-02 | 3.9156734069e-07 | 5.7103818305e+02 |
| 4.9004900490e-02 | 3.9156528982e-07 | 5.7220615830e+02 |
| 4.9104910491e-02 | 3.9156323475e-07 | 5.7337413457e+02 |
| 4.9204920492e-02 | 3.9156117550e-07 | 5.7454211186e+02 |
| 4.9304930493e-02 | 3.9155911206e-07 | 5.7571009016e+02 |
| 4.9404940494e-02 | 3.9155704443e-07 | 5.7687806949e+02 |
| 4.9504950495e-02 | 3.9155497261e-07 | 5.7804604983e+02 |
| 4.9604960496e-02 | 3.9155289659e-07 | 5.7921403118e+02 |
| 4.9704970497e-02 | 3.9155081639e-07 | 5.8038201355e+02 |
| 4.9804980498e-02 | 3.9154873200e-07 | 5.8154999694e+02 |
| 4.9904990499e-02 | 3.9154664341e-07 | 5.8271798134e+02 |
| 5.0005000500e-02 | 3.9154455064e-07 | 5.8388596675e+02 |
| 5.0105010501e-02 | 3.9154245367e-07 | 5.8505395317e+02 |
| 5.0205020502e-02 | 3.9154035252e-07 | 5.8622194061e+02 |
| 5.0305030503e-02 | 3.9153824718e-07 | 5.8738992906e+02 |
| 5.0405040504e-02 | 3.9153613764e-07 | 5.8855791851e+02 |
| 5.0505050505e-02 | 3.9153402392e-07 | 5.8972590898e+02 |
| 5.0605060506e-02 | 3.9153190600e-07 | 5.9089390046e+02 |
| 5.0705070507e-02 | 3.9152978389e-07 | 5.9206189294e+02 |
| 5.0805080508e-02 | 3.9152765760e-07 | 5.9322988643e+02 |
| 5.0905090509e-02 | 3.9152552711e-07 | 5.9439788093e+02 |
| 5.1005100510e-02 | 3.9152339244e-07 | 5.9556587643e+02 |
| 5.1105110511e-02 | 3.9152125357e-07 | 5.9673387294e+02 |
| 5.1205120512e-02 | 3.9151911051e-07 | 5.9790187045e+02 |
| 5.1305130513e-02 | 3.9151696327e-07 | 5.9906986897e+02 |
| 5.1405140514e-02 | 3.9151481183e-07 | 6.0023786849e+02 |
| 5.1505150515e-02 | 3.9151265620e-07 | 6.0140586901e+02 |
| 5.1605160516e-02 | 3.9151049638e-07 | 6.0257387053e+02 |
| 5.1705170517e-02 | 3.9150833237e-07 | 6.0374187304e+02 |
| 5.1805180518e-02 | 3.9150616418e-07 | 6.0490987656e+02 |
| 5.1905190519e-02 | 3.9150399179e-07 | 6.0607788107e+02 |
| 5.2005200520e-02 | 3.9150181521e-07 | 6.0724588659e+02 |
| 5.2105210521e-02 | 3.9149963444e-07 | 6.0841389309e+02 |
| 5.2205220522e-02 | 3.9149744948e-07 | 6.0958190059e+02 |
| 5.2305230523e-02 | 3.9149526033e-07 | 6.1074990909e+02 |
| 5.2405240524e-02 | 3.9149306699e-07 | 6.1191791857e+02 |
| 5.2505250525e-02 | 3.9149086946e-07 | 6.1308592905e+02 |
| 5.2605260526e-02 | 3.9148866774e-07 | 6.1425394052e+02 |
| 5.2705270527e-02 | 3.9148646183e-07 | 6.1542195297e+02 |
| 5.2805280528e-02 | 3.9148425172e-07 | 6.1658996642e+02 |
| 5.2905290529e-02 | 3.9148203743e-07 | 6.1775798085e+02 |
| 5.3005300530e-02 | 3.9147981895e-07 | 6.1892599626e+02 |
| 5.3105310531e-02 | 3.9147759628e-07 | 6.2009401267e+02 |
| 5.3205320532e-02 | 3.9147536942e-07 | 6.2126203005e+02 |
| 5.3305330533e-02 | 3.9147313836e-07 | 6.2243004842e+02 |
| 5.3405340534e-02 | 3.9147090312e-07 | 6.2359806776e+02 |
| 5.3505350535e-02 | 3.9146866369e-07 | 6.2476608809e+02 |
| 5.3605360536e-02 | 3.9146642006e-07 | 6.2593410939e+02 |
| 5.3705370537e-02 | 3.9146417225e-07 | 6.2710213167e+02 |
| 5.3805380538e-02 | 3.9146192025e-07 | 6.2827015493e+02 |
| 5.3905390539e-02 | 3.9145966405e-07 | 6.2943817916e+02 |
| 5.4005400540e-02 | 3.9145740367e-07 | 6.3060620436e+02 |
| 5.4105410541e-02 | 3.9145513909e-07 | 6.3177423054e+02 |
| 5.4205420542e-02 | 3.9145287033e-07 | 6.3294225769e+02 |
| 5.4305430543e-02 | 3.9145059737e-07 | 6.3411028580e+02 |
| 5.4405440544e-02 | 3.9144832023e-07 | 6.3527831488e+02 |
| 5.4505450545e-02 | 3.9144603889e-07 | 6.3644634493e+02 |
| 5.4605460546e-02 | 3.9144375336e-07 | 6.3761437594e+02 |
| 5.4705470547e-02 | 3.9144146365e-07 | 6.3878240792e+02 |
| 5.4805480548e-02 | 3.9143916974e-07 | 6.3995044085e+02 |
| 5.4905490549e-02 | 3.9143687164e-07 | 6.4111847475e+02 |
| 5.5005500550e-02 | 3.9143456935e-07 | 6.4228650961e+02 |
| 5.5105510551e-02 | 3.9143226288e-07 | 6.4345454542e+02 |
| 5.5205520552e-02 | 3.9142995221e-07 | 6.4462258219e+02 |
| 5.5305530553e-02 | 3.9142763735e-07 | 6.4579061991e+02 |
| 5.5405540554e-02 | 3.9142531830e-07 | 6.4695865858e+02 |
| 5.5505550555e-02 | 3.9142299506e-07 | 6.4812669821e+02 |
| 5.5605560556e-02 | 3.9142066763e-07 | 6.4929473878e+02 |
| 5.5705570557e-02 | 3.9141833601e-07 | 6.5046278030e+02 |
| 5.5805580558e-02 | 3.9141600020e-07 | 6.5163082277e+02 |
| 5.5905590559e-02 | 3.9141366020e-07 | 6.5279886618e+02 |
| 5.6005600560e-02 | 3.9141131601e-07 | 6.5396691053e+02 |
| 5.6105610561e-02 | 3.9140896763e-07 | 6.5513495583e+02 |
| 5.6205620562e-02 | 3.9140661506e-07 | 6.5630300206e+02 |
| 5.6305630563e-02 | 3.9140425830e-07 | 6.5747104923e+02 |
| 5.6405640564e-02 | 3.9140189735e-07 | 6.5863909733e+02 |
| 5.6505650565e-02 | 3.9139953221e-07 | 6.5980714637e+02 |
| 5.6605660566e-02 | 3.9139716288e-07 | 6.6097519634e+02 |
| 5.6705670567e-02 | 3.9139478935e-07 | 6.6214324725e+02 |
| 5.6805680568e-02 | 3.9139241164e-07 | 6.6331129907e+02 |
| 5.6905690569e-02 | 3.9139002974e-07 | 6.6447935183e+02 |
| 5.7005700570e-02 | 3.9138764364e-07 | 6.6564740551e+02 |
| 5.7105710571e-02 | 3.9138525336e-07 | 6.6681546011e+02 |
| 5.7205720572e-02 | 3.9138285889e-07 | 6.6798351563e+02 |
| 5.7305730573e-02 | 3.9138046022e-07 | 6.6915157208e+02 |
| 5.7405740574e-02 | 3.9137805737e-07 | 6.7031962943e+02 |
| 5.7505750575e-02 | 3.9137565032e-07 | 6.7148768771e+02 |
| 5.7605760576e-02 | 3.9137323909e-07 | 6.7265574689e+02 |
| 5.7705770577e-02 | 3.9137082366e-07 | 6.7382380699e+02 |
| 5.7805780578e-02 | 3.9136840405e-07 | 6.7499186799e+02 |
| 5.7905790579e-02 | 3.9136598024e-07 | 6.7615992990e+02 |
| 5.8005800580e-02 | 3.9136355225e-07 | 6.7732799272e+02 |
| 5.8105810581e-02 | 3.9136112006e-07 | 6.7849605644e+02 |
| 5.8205820582e-02 | 3.9135868368e-07 | 6.7966412106e+02 |
| 5.8305830583e-02 | 3.9135624312e-07 | 6.8083218657e+02 |
| 5.8405840584e-02 | 3.9135379836e-07 | 6.8200025299e+02 |
| 5.8505850585e-02 | 3.9135134941e-07 | 6.8316832029e+02 |
| 5.8605860586e-02 | 3.9134889628e-07 | 6.8433638849e+02 |
| 5.8705870587e-02 | 3.9134643895e-07 | 6.8550445758e+02 |
| 5.8805880588e-02 | 3.9134397743e-07 | 6.8667252756e+02 |
| 5.8905890589e-02 | 3.9134151172e-07 | 6.8784059842e+02 |
| 5.9005900590e-02 | 3.9133904182e-07 | 6.8900867016e+02 |
| 5.9105910591e-02 | 3.9133656773e-07 | 6.9017674279e+02 |
| 5.9205920592e-02 | 3.9133408945e-07 | 6.9134481629e+02 |
| 5.9305930593e-02 | 3.9133160698e-07 | 6.9251289067e+02 |
| 5.9405940594e-02 | 3.9132912032e-07 | 6.9368096592e+02 |
| 5.9505950595e-02 | 3.9132662947e-07 | 6.9484904204e+02 |
| 5.9605960596e-02 | 3.9132413443e-07 | 6.9601711903e+02 |
| 5.9705970597e-02 | 3.9132163520e-07 | 6.9718519689e+02 |
| 5.9805980598e-02 | 3.9131913178e-07 | 6.9835327561e+02 |
| 5.9905990599e-02 | 3.9131662417e-07 | 6.9952135520e+02 |
| 6.0006000600e-02 | 3.9131411237e-07 | 7.0068943564e+02 |
| 6.0106010601e-02 | 3.9131159638e-07 | 7.0185751694e+02 |
| 6.0206020602e-02 | 3.9130907620e-07 | 7.0302559910e+02 |
| 6.0306030603e-02 | 3.9130655182e-07 | 7.0419368210e+02 |
| 6.0406040604e-02 | 3.9130402326e-07 | 7.0536176596e+02 |
| 6.0506050605e-02 | 3.9130149051e-07 | 7.0652985066e+02 |
| 6.0606060606e-02 | 3.9129895357e-07 | 7.0769793620e+02 |
| 6.0706070607e-02 | 3.9129641243e-07 | 7.0886602259e+02 |
| 6.0806080608e-02 | 3.9129386711e-07 | 7.1003410982e+02 |
| 6.0906090609e-02 | 3.9129131760e-07 | 7.1120219788e+02 |
| 6.1006100610e-02 | 3.9128876389e-07 | 7.1237028678e+02 |
| 6.1106110611e-02 | 3.9128620600e-07 | 7.1353837650e+02 |
| 6.1206120612e-02 | 3.9128364391e-07 | 7.1470646706e+02 |
| 6.1306130613e-02 | 3.9128107764e-07 | 7.1587455844e+02 |
| 6.1406140614e-02 | 3.9127850717e-07 | 7.1704265064e+02 |
| 6.1506150615e-02 | 3.9127593252e-07 | 7.1821074367e+02 |
| 6.1606160616e-02 | 3.9127335367e-07 | 7.1937883751e+02 |
| 6.1706170617e-02 | 3.9127077064e-07 | 7.2054693216e+02 |
| 6.1806180618e-02 | 3.9126818341e-07 | 7.2171502763e+02 |
| 6.1906190619e-02 | 3.9126559200e-07 | 7.2288312390e+02 |
| 6.2006200620e-02 | 3.9126299639e-07 | 7.2405122099e+02 |
| 6.2106210621e-02 | 3.9126039659e-07 | 7.2521931887e+02 |
| 6.2206220622e-02 | 3.9125779261e-07 | 7.2638741756e+02 |
| 6.2306230623e-02 | 3.9125518443e-07 | 7.2755551704e+02 |
| 6.2406240624e-02 | 3.9125257206e-07 | 7.2872361732e+02 |
| 6.2506250625e-02 | 3.9124995551e-07 | 7.2989171838e+02 |
| 6.2606260626e-02 | 3.9124733476e-07 | 7.3105982024e+02 |
| 6.2706270627e-02 | 3.9124470982e-07 | 7.3222792288e+02 |
| 6.2806280628e-02 | 3.9124208069e-07 | 7.3339602631e+02 |
| 6.2906290629e-02 | 3.9123944737e-07 | 7.3456413051e+02 |
| 6.3006300630e-02 | 3.9123680987e-07 | 7.3573223549e+02 |
| 6.3106310631e-02 | 3.9123416817e-07 | 7.3690034125e+02 |
| 6.3206320632e-02 | 3.9123152228e-07 | 7.3806844777e+02 |
| 6.3306330633e-02 | 3.9122887220e-07 | 7.3923655506e+02 |
| 6.3406340634e-02 | 3.9122621793e-07 | 7.4040466312e+02 |
| 6.3506350635e-02 | 3.9122355947e-07 | 7.4157277193e+02 |
| 6.3606360636e-02 | 3.9122089682e-07 | 7.4274088151e+02 |
| 6.3706370637e-02 | 3.9121822998e-07 | 7.4390899184e+02 |
| 6.3806380638e-02 | 3.9121555895e-07 | 7.4507710292e+02 |
| 6.3906390639e-02 | 3.9121288373e-07 | 7.4624521474e+02 |
| 6.4006400640e-02 | 3.9121020432e-07 | 7.4741332732e+02 |
| 6.4106410641e-02 | 3.9120752072e-07 | 7.4858144063e+02 |
| 6.4206420642e-02 | 3.9120483293e-07 | 7.4974955468e+02 |
| 6.4306430643e-02 | 3.9120214095e-07 | 7.5091766947e+02 |
| 6.4406440644e-02 | 3.9119944478e-07 | 7.5208578499e+02 |
| 6.4506450645e-02 | 3.9119674442e-07 | 7.5325390124e+02 |
| 6.4606460646e-02 | 3.9119403986e-07 | 7.5442201821e+02 |
| 6.4706470647e-02 | 3.9119133112e-07 | 7.5559013590e+02 |
| 6.4806480648e-02 | 3.9118861819e-07 | 7.5675825431e+02 |
| 6.4906490649e-02 | 3.9118590107e-07 | 7.5792637344e+02 |
| 6.5006500650e-02 | 3.9118317976e-07 | 7.5909449327e+02 |
| 6.5106510651e-02 | 3.9118045426e-07 | 7.6026261382e+02 |
| 6.5206520652e-02 | 3.9117772456e-07 | 7.6143073506e+02 |
| 6.5306530653e-02 | 3.9117499068e-07 | 7.6259885701e+02 |
| 6.5406540654e-02 | 3.9117225261e-07 | 7.6376697966e+02 |
| 6.5506550655e-02 | 3.9116951034e-07 | 7.6493510300e+02 |
| 6.5606560656e-02 | 3.9116676389e-07 | 7.6610322702e+02 |
| 6.5706570657e-02 | 3.9116401325e-07 | 7.6727135174e+02 |
| 6.5806580658e-02 | 3.9116125842e-07 | 7.6843947714e+02 |
| 6.5906590659e-02 | 3.9115849939e-07 | 7.6960760321e+02 |
| 6.6006600660e-02 | 3.9115573618e-07 | 7.7077572996e+02 |
| 6.6106610661e-02 | 3.9115296878e-07 | 7.7194385739e+02 |
| 6.6206620662e-02 | 3.9115019718e-07 | 7.7311198548e+02 |
| 6.6306630663e-02 | 3.9114742140e-07 | 7.7428011423e+02 |
| 6.6406640664e-02 | 3.9114464142e-07 | 7.7544824365e+02 |
| 6.6506650665e-02 | 3.9114185726e-07 | 7.7661637372e+02 |
| 6.6606660666e-02 | 3.9113906891e-07 | 7.7778450444e+02 |
| 6.6706670667e-02 | 3.9113627636e-07 | 7.7895263582e+02 |
| 6.6806680668e-02 | 3.9113347963e-07 | 7.8012076783e+02 |
| 6.6906690669e-02 | 3.9113067870e-07 | 7.8128890049e+02 |
| 6.7006700670e-02 | 3.9112787359e-07 | 7.8245703379e+02 |
| 6.7106710671e-02 | 3.9112506428e-07 | 7.8362516772e+02 |
| 6.7206720672e-02 | 3.9112225079e-07 | 7.8479330228e+02 |
| 6.7306730673e-02 | 3.9111943310e-07 | 7.8596143746e+02 |
| 6.7406740674e-02 | 3.9111661123e-07 | 7.8712957327e+02 |
| 6.7506750675e-02 | 3.9111378517e-07 | 7.8829770969e+02 |
| 6.7606760676e-02 | 3.9111095491e-07 | 7.8946584673e+02 |
| 6.7706770677e-02 | 3.9110812047e-07 | 7.9063398437e+02 |
| 6.7806780678e-02 | 3.9110528183e-07 | 7.9180212262e+02 |
| 6.7906790679e-02 | 3.9110243901e-07 | 7.9297026147e+02 |
| 6.8006800680e-02 | 3.9109959199e-07 | 7.9413840092e+02 |
| 6.8106810681e-02 | 3.9109674079e-07 | 7.9530654096e+02 |
| 6.8206820682e-02 | 3.9109388539e-07 | 7.9647468160e+02 |
| 6.8306830683e-02 | 3.9109102580e-07 | 7.9764282281e+02 |
| 6.8406840684e-02 | 3.9108816203e-07 | 7.9881096461e+02 |
| 6.8506850685e-02 | 3.9108529406e-07 | 7.9997910698e+02 |
| 6.8606860686e-02 | 3.9108242191e-07 | 8.0114724992e+02 |
| 6.8706870687e-02 | 3.9107954556e-07 | 8.0231539343e+02 |
| 6.8806880688e-02 | 3.9107666503e-07 | 8.0348353751e+02 |
| 6.8906890689e-02 | 3.9107378030e-07 | 8.0465168214e+02 |
| 6.9006900690e-02 | 3.9107089139e-07 | 8.0581982733e+02 |
| 6.9106910691e-02 | 3.9106799828e-07 | 8.0698797307e+02 |
| 6.9206920692e-02 | 3.9106510099e-07 | 8.0815611935e+02 |
| 6.9306930693e-02 | 3.9106219950e-07 | 8.0932426618e+02 |
| 6.9406940694e-02 | 3.9105929383e-07 | 8.1049241354e+02 |
| 6.9506950695e-02 | 3.9105638396e-07 | 8.1166056144e+02 |
| 6.9606960696e-02 | 3.9105346990e-07 | 8.1282870986e+02 |
| 6.9706970697e-02 | 3.9105055166e-07 | 8.1399685881e+02 |
| 6.9806980698e-02 | 3.9104762922e-07 | 8.1516500828e+02 |
| 6.9906990699e-02 | 3.9104470260e-07 | 8.1633315826e+02 |
| 7.0007000700e-02 | 3.9104177178e-07 | 8.1750130875e+02 |
| 7.0107010701e-02 | 3.9103883678e-07 | 8.1866945974e+02 |
| 7.0207020702e-02 | 3.9103589758e-07 | 8.1983761124e+02 |
| 7.0307030703e-02 | 3.9103295420e-07 | 8.2100576324e+02 |
| 7.0407040704e-02 | 3.9103000662e-07 | 8.2217391572e+02 |
| 7.0507050705e-02 | 3.9102705486e-07 | 8.2334206869e+02 |
| 7.0607060706e-02 | 3.9102409890e-07 | 8.2451022215e+02 |
| 7.0707070707e-02 | 3.9102113876e-07 | 8.2567837608e+02 |
| 7.0807080708e-02 | 3.9101817442e-07 | 8.2684653048e+02 |
| 7.0907090709e-02 | 3.9101520590e-07 | 8.2801468536e+02 |
| 7.1007100710e-02 | 3.9101223319e-07 | 8.2918284069e+02 |
| 7.1107110711e-02 | 3.9100925628e-07 | 8.3035099649e+02 |
| 7.1207120712e-02 | 3.9100627519e-07 | 8.3151915273e+02 |
| 7.1307130713e-02 | 3.9100328990e-07 | 8.3268730943e+02 |
| 7.1407140714e-02 | 3.9100030043e-07 | 8.3385546657e+02 |
| 7.1507150715e-02 | 3.9099730677e-07 | 8.3502362415e+02 |
| 7.1607160716e-02 | 3.9099430891e-07 | 8.3619178216e+02 |
| 7.1707170717e-02 | 3.9099130687e-07 | 8.3735994060e+02 |
| 7.1807180718e-02 | 3.9098830063e-07 | 8.3852809947e+02 |
| 7.1907190719e-02 | 3.9098529021e-07 | 8.3969625875e+02 |
| 7.2007200720e-02 | 3.9098227560e-07 | 8.4086441845e+02 |
| 7.2107210721e-02 | 3.9097925679e-07 | 8.4203257856e+02 |
| 7.2207220722e-02 | 3.9097623380e-07 | 8.4320073907e+02 |
| 7.2307230723e-02 | 3.9097320662e-07 | 8.4436889998e+02 |
| 7.2407240724e-02 | 3.9097017525e-07 | 8.4553706128e+02 |
| 7.2507250725e-02 | 3.9096713968e-07 | 8.4670522297e+02 |
| 7.2607260726e-02 | 3.9096409993e-07 | 8.4787338505e+02 |
| 7.2707270727e-02 | 3.9096105599e-07 | 8.4904154750e+02 |
| 7.2807280728e-02 | 3.9095800786e-07 | 8.5020971033e+02 |
| 7.2907290729e-02 | 3.9095495554e-07 | 8.5137787352e+02 |
| 7.3007300730e-02 | 3.9095189903e-07 | 8.5254603708e+02 |
| 7.3107310731e-02 | 3.9094883832e-07 | 8.5371420099e+02 |
| 7.3207320732e-02 | 3.9094577343e-07 | 8.5488236525e+02 |
| 7.3307330733e-02 | 3.9094270435e-07 | 8.5605052986e+02 |
| 7.3407340734e-02 | 3.9093963108e-07 | 8.5721869482e+02 |
